traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict0,y_predict2,y_predict3,y_predict4
5080141.IV.RAVA..EH,0,0.0041026208,0.007855737,0.0023939416,0.0052848044,0.00348756,0.0034348133,0.003586498
5087311.IV.ERBM..EH,1,0.99529773,0.99715364,0.99217117,0.9964324,0.9937028,0.9919376,0.99724686
5087311.IV.PII..HH,1,0.995395,0.9953566,0.9965898,0.99641645,0.9904446,0.9928347,0.99462944
5087311.IV.ZCCA..HH,1,0.99849784,0.9986809,0.99736494,0.9985997,0.99768984,0.9976095,0.9977452
5087451.IV.BRIS..HH,1,0.9975464,0.9976318,0.9981287,0.9974153,0.9976228,0.99622834,0.9978569
5094731.IV.ZCCA..HH,1,0.9976756,0.99713457,0.9987968,0.99801457,0.9969593,0.99541533,0.99757993
5096451.IV.BDI..HH,1,0.99867934,0.998251,0.9990571,0.99868816,0.9976756,0.9966102,0.9978904
5096451.GU.CARD..HH,1,0.99753344,0.9980895,0.9977685,0.9983182,0.99563885,0.9969625,0.998458
5096451.IV.ERBM..EH,0,0.0031121061,0.0038926124,0.004257137,0.0044151912,0.0026942266,0.0035885724,0.0029210807
5096451.IV.FNVD..HH,0,0.0028213044,0.0027459722,0.0015992664,0.0025409756,0.0010737487,0.0019291883,0.0020925556
5096451.GU.POPM..HH,1,0.9959163,0.996992,0.9984377,0.9967008,0.99766684,0.99667823,0.99875414
5096451.IV.ZCCA..HH,1,0.998889,0.9979387,0.99907684,0.998575,0.99807537,0.997552,0.99783486
5098181.GU.GRAM..HH,1,0.99479043,0.9944319,0.99431217,0.9930876,0.98997074,0.9944284,0.9968454
5098751.IV.ASQU..HH,1,0.99843675,0.99800867,0.99806327,0.99812883,0.9975222,0.99734586,0.9985929
5098751.IV.BDI..HH,1,0.99910045,0.99858725,0.9993654,0.99890363,0.9988588,0.99890685,0.9983516
5098751.IV.ERBM..EH,0,0.013690849,0.016276209,0.0136760725,0.011286818,0.014603979,0.00876323,0.012847773
5098751.IV.FNVD..HH,0,0.0017449512,0.0019583204,0.0016966193,0.0029451137,0.0011491796,0.0017076633,0.0011036268
5098751.GU.GRAM..HH,1,0.9965743,0.991959,0.9897035,0.99314684,0.984695,0.9871122,0.9958658
5098751.IV.MTCR..EH,1,0.56215376,0.38408798,0.6407201,0.64682233,0.46401942,0.43351513,0.47304153
5098751.IV.PII..HH,0,0.0022522993,0.004906772,0.0012029168,0.0026491876,0.0025883757,0.0019160368,0.0020742705
5098751.GU.POPM..HH,1,0.99648154,0.9949191,0.9969656,0.99421614,0.9941491,0.9953236,0.99539906
5098751.MN.VLC..HH,0,0.112848975,0.07292419,0.08934665,0.13677208,0.04431044,0.05874873,0.071755305
5098751.IV.ZCCA..HH,1,0.9994618,0.9994906,0.9994326,0.9992818,0.9990988,0.99901557,0.99933076
5099531.GU.POPM..HH,1,0.99118865,0.9921291,0.97705454,0.9913299,0.99127847,0.979071,0.9923522
5103581.IV.BDI..HH,1,0.99821824,0.9956593,0.9986313,0.99781394,0.99663466,0.9960283,0.9975904
5103581.IV.MTCR..EH,1,0.997491,0.997447,0.99763715,0.99597037,0.9954983,0.99495715,0.99772733
5103581.GU.POPM..HH,1,0.99755543,0.99597603,0.9984999,0.9974396,0.996232,0.9961926,0.99748117
5103581.MN.VLC..HH,1,0.95468926,0.95845705,0.9700032,0.95870286,0.8711927,0.8366725,0.9679853
5103581.IV.ZCCA..HH,1,0.9991553,0.99873215,0.9995196,0.9990791,0.998692,0.99864715,0.9991347
5106741.IV.ERBM..EH,0,0.0016828327,0.0017043402,0.0024243502,0.001772141,0.0016876701,0.0022224963,0.0012504017
5106741.GU.GRAM..HH,0,0.002009839,0.0022926289,0.00220473,0.0022084918,0.0020738787,0.0027612387,0.0019362052
5106741.IV.MSSA..HH,1,0.9983082,0.99802303,0.99892956,0.9990909,0.9977417,0.99744344,0.99833053
5106741.MN.VLC..HH,1,0.9973456,0.9961273,0.99708074,0.9963003,0.9931839,0.99581784,0.9969126
5113961.IV.CRMI..HH,1,0.9940228,0.99434495,0.9918247,0.9923152,0.9928149,0.9849132,0.99277437
5113961.IV.CSNT..HH,0,0.002544611,0.003233915,0.0024943694,0.005646038,0.0027433436,0.0028671164,0.0025008018
5113961.IV.OSSC..HH,0,0.007820968,0.008899898,0.0025760147,0.005973304,0.0022534356,0.0062902747,0.006632414
5113961.IV.PII..HH,1,0.6101004,0.40546986,0.38655815,0.654953,0.4577824,0.23020595,0.42968562
5113961.IV.RUFI..EH,1,0.9974215,0.99644154,0.99884146,0.9962549,0.99677366,0.99616313,0.9973009
5118841.IV.BDI..HH,0,0.941429,0.9709963,0.973089,0.96923244,0.9750503,0.9435322,0.9813613
5118841.IV.FNVD..HH,0,0.0017002674,0.0020307475,0.0031778398,0.0018892231,0.0016847148,0.0018198651,0.001057616
5128111.IV.ASQU..HH,1,0.23357898,0.21666512,0.28743687,0.25921732,0.21403871,0.3356495,0.18144329
5128111.IV.ATVO..HH,1,0.99713564,0.9979304,0.9967552,0.9967169,0.9963741,0.99732685,0.99747556
5128111.IV.BDI..HH,1,0.9987263,0.998072,0.9982133,0.9978339,0.99745923,0.99782073,0.9975562
5128111.IV.CPGN..EH,1,0.99802977,0.9979638,0.99751127,0.9976978,0.99504673,0.99685526,0.997924
5128111.GU.MAIM..HH,1,0.964567,0.97499067,0.9385977,0.9116899,0.94268566,0.97409344,0.96476805
5128111.IV.MTCR..EH,1,0.99702495,0.9961731,0.99781954,0.99593794,0.9953054,0.99277544,0.99624383
5128111.IV.PARC..HH,1,0.43399304,0.59303373,0.6595668,0.4632603,0.5117896,0.6743173,0.5354107
5128111.IV.PII..HH,1,0.9897114,0.9931913,0.9940435,0.99302423,0.989247,0.9915844,0.99257904
5128111.GU.POPM..HH,1,0.99313605,0.99226487,0.99484116,0.99103725,0.9945749,0.9907206,0.997074
5128111.IV.ZCCA..HH,1,0.99877447,0.9985297,0.99842525,0.99874157,0.997886,0.9980572,0.9989801
5129041.IV.BDI..HH,1,0.9978891,0.99780506,0.998566,0.99878055,0.9976922,0.9967457,0.9978123
5129041.IV.FNVD..HH,0,0.0014452216,0.0014425197,0.0021568933,0.0020021123,0.0014685286,0.0020547896,0.00087118475
5129041.IV.MTCR..EH,1,0.9984725,0.9982829,0.997079,0.9978871,0.9978054,0.99783903,0.9993154
5129041.GU.POPM..HH,1,0.9931766,0.9878748,0.9967218,0.98978394,0.9902919,0.9862075,0.9951864
5129041.MN.VLC..HH,0,0.03132487,0.027804961,0.013245475,0.024358658,0.012090027,0.01452475,0.02388367
5129041.IV.ZCCA..HH,1,0.99719244,0.99620724,0.9983417,0.99741614,0.9961052,0.995539,0.99739575
5129921.IV.BDI..HH,1,0.9975551,0.99667966,0.99846977,0.9976266,0.996974,0.9979457,0.99721175
5129921.GU.EQUI..HH,1,0.99139494,0.99174964,0.994831,0.99049884,0.9894219,0.98886675,0.9910053
5129921.IV.ERBM..EH,0,0.0028927452,0.004164128,0.0033621292,0.003409205,0.0030524852,0.0034563767,0.004083409
5129921.IV.FNVD..HH,0,0.0016737093,0.0028491917,0.0012299529,0.0019945786,0.0011188233,0.0021622172,0.00096906757
5129921.GU.GRAM..HH,1,0.9980761,0.9967667,0.9931022,0.99686474,0.9925644,0.9931844,0.9954248
5129921.GU.MAIM..HH,1,0.99361575,0.9934737,0.994175,0.99502987,0.9903908,0.99205244,0.99216557
5129921.IV.MTRZ..HH,1,0.9984137,0.9982521,0.9983425,0.9980336,0.99664694,0.99719846,0.9986688
5129921.IV.PII..HH,0,0.27373135,0.19854763,0.15492101,0.094435565,0.09822985,0.32628158,0.064942576
5129921.GU.POPM..HH,1,0.99805474,0.99696416,0.99866164,0.9970528,0.99751425,0.995846,0.998254
5129921.IV.RUFI..EH,1,0.93430907,0.9287009,0.7901288,0.91636485,0.91637015,0.88113546,0.90893316
5129921.MN.VLC..HH,0,0.004672725,0.007743576,0.0019193069,0.0075358064,0.007342006,0.0065625296,0.0060194833
5129921.IV.ZCCA..HH,1,0.999253,0.9990932,0.9989095,0.9989998,0.99887353,0.9981389,0.9993424
5130001.IV.BDI..HH,1,0.99796766,0.99707675,0.9977907,0.99771297,0.99668676,0.9972728,0.9972977
5130001.IV.FNVD..HH,0,0.0019807892,0.0021957273,0.0010852845,0.0034927193,0.0013011552,0.002252292,0.0012645526
5130001.GU.GRAM..HH,1,0.9957359,0.9958805,0.99683326,0.9973272,0.99297935,0.99340665,0.9970335
5130001.IV.MTCR..EH,1,0.9977133,0.99704283,0.99658906,0.9956287,0.9953017,0.9947413,0.99821055
5130001.IV.PII..HH,0,0.0051259804,0.005385801,0.0038941514,0.005704333,0.004378666,0.0045189667,0.0040208776
5130001.GU.POPM..HH,1,0.99637455,0.9953707,0.9973219,0.9930756,0.9908103,0.9935383,0.9941223
5130001.MN.VLC..HH,0,0.0030462183,0.0031532613,0.0017153567,0.0043543186,0.0033072536,0.004140866,0.0029274418
5130871.IV.BDI..HH,1,0.9646267,0.93224186,0.9702688,0.9313923,0.9058928,0.9395699,0.947859
5130871.IV.FNVD..HH,0,0.018965974,0.023469793,0.026584325,0.049728353,0.016973045,0.027146267,0.019661753
5130871.IV.MTCR..EH,1,0.9946589,0.99202067,0.98910916,0.98810136,0.98482704,0.97522146,0.9955668
5130871.GU.POPM..HH,1,0.9910381,0.9953661,0.99482393,0.99252594,0.98752975,0.9878549,0.9916713
5130871.IV.ZCCA..HH,1,0.9988771,0.9984091,0.99914896,0.99834096,0.99839586,0.9977532,0.9985121
5139441.SI.LUSI..HH,0,0.0038006774,0.0035571624,0.0024190086,0.005324994,0.0027063654,0.0027306618,0.003269211
5139441.IV.MABI..HH,0,0.003398936,0.003144348,0.0057236324,0.0051775067,0.0030064746,0.0028391234,0.0029763621
5139981.GU.GRAM..HH,0,0.007838121,0.012448352,0.015902026,0.008958946,0.009463575,0.008237461,0.009209883
5142421.IV.MTCR..EH,1,0.9970187,0.9980336,0.99865353,0.9977024,0.9979752,0.9981883,0.9978411
5142801.IV.BDI..HH,1,0.9985072,0.9987225,0.9989365,0.99876875,0.998209,0.9982791,0.99880993
5142801.IV.ERBM..EH,1,0.9956292,0.99575377,0.9942498,0.99485034,0.9913765,0.9929189,0.9954722
5142801.GU.MAIM..HH,1,0.9992385,0.9992993,0.99816495,0.9990125,0.9991423,0.9987324,0.9992804
5142801.IV.MTCR..EH,1,0.9970931,0.99734205,0.99541026,0.99727255,0.99507797,0.99531835,0.9983311
5142801.IV.PII..HH,0,0.0019830095,0.0026459729,0.0012030848,0.0020449287,0.0019640883,0.002135469,0.0019800786
5142801.MN.VLC..HH,0,0.0018347297,0.0021582309,0.0021611906,0.0031661745,0.0039053264,0.0042056195,0.0019284649
5150901.IV.ASQU..HH,1,0.99849343,0.9974896,0.9993568,0.998743,0.99760914,0.9961583,0.9987399
5150901.IV.CRE..HH,1,0.9985274,0.998287,0.99845827,0.99867237,0.99686134,0.9974088,0.99861634
5150901.IV.CRMI..HH,1,0.99871016,0.99861336,0.9986297,0.99884784,0.99683243,0.99775875,0.9984499
5150901.IV.FNVD..HH,0,0.0059691947,0.0046922085,0.0064866007,0.006047748,0.0047262358,0.004754963,0.004414378
5150901.IV.FROS..HH,1,0.9974993,0.9967134,0.99706036,0.9966949,0.99473614,0.9945292,0.9968352
5150901.IV.LMD..HH,1,0.9991831,0.9988115,0.9992219,0.99875236,0.9983367,0.99785066,0.9987219
5150901.IV.RUFI..EH,1,0.99896955,0.99793065,0.9989791,0.9978992,0.99694866,0.99580413,0.9984315
5150901.IV.SFI..EH,1,0.9980069,0.99617696,0.99882585,0.9979938,0.99735224,0.99650097,0.99797326
5152771.IV.ASQU..HH,0,0.010822312,0.010725352,0.0041336166,0.013859502,0.012080275,0.00719162,0.012260582
5152771.IV.CRMI..HH,1,0.99794716,0.9969892,0.9981535,0.99821836,0.9967609,0.99641633,0.9972173
5152771.IV.CSNT..HH,0,0.008779159,0.011317899,0.010559443,0.0076322616,0.0032278833,0.005120711,0.013238192
5152771.GU.MAIM..HH,0,0.002201667,0.002835416,0.0049456456,0.005176203,0.0026904393,0.0029968424,0.00374338
5152771.IV.OSSC..HH,0,0.0033552656,0.0030623307,0.00096723926,0.0013271947,0.0007676731,0.0015293596,0.0010270616
5152771.IV.PII..HH,0,0.0066099926,0.010079072,0.0047793053,0.006335715,0.006211374,0.005542592,0.0050696097
5152771.IV.PLMA..HH,0,0.0023689114,0.0029872693,0.0046158466,0.003373855,0.0025796313,0.0026687598,0.0019078209
5152771.GU.POPM..HH,0,0.008951976,0.013360307,0.017003313,0.012552566,0.0111743845,0.009818598,0.011755044
5152771.IV.RUFI..EH,1,0.9984855,0.99891305,0.9990728,0.9983918,0.9984629,0.99810505,0.9984518
5153341.IV.BDI..HH,1,0.9945966,0.99400604,0.99299145,0.9944537,0.9948744,0.99313325,0.99530905
5153341.IV.FNVD..HH,0,0.0011556993,0.0016167669,0.0013815942,0.0018256946,0.0012520512,0.0010854676,0.00056318287
5153341.IV.MTCR..EH,1,0.9913385,0.98985213,0.99383944,0.99046713,0.9788112,0.98942626,0.99194205
5153341.GU.POPM..HH,1,0.9964258,0.99445915,0.9982595,0.9965487,0.9957883,0.99505025,0.99593544
5153341.IV.ZCCA..HH,1,0.9988207,0.99801457,0.999275,0.9981659,0.99801946,0.9977325,0.997971
5154331.GU.POPM..HH,1,0.9971934,0.99720204,0.9968804,0.99697924,0.9957867,0.9942054,0.9981013
5154331.IV.ZCCA..HH,1,0.9989058,0.9987924,0.99918324,0.9988374,0.99854964,0.9980622,0.9987896
5167581.IV.BDI..HH,1,0.9980444,0.9982723,0.99858785,0.99873704,0.9976666,0.99701715,0.99807477
5167581.IV.FNVD..HH,0,0.0012379291,0.0016234254,0.0028889421,0.0020586536,0.0011859552,0.0017734034,0.0007677796
5167581.IV.RUFI..EH,1,0.9983681,0.9985746,0.99898857,0.9987562,0.9972703,0.99751663,0.99889296
5167581.MN.VLC..HH,0,0.0025301666,0.00293389,0.0036397218,0.0033675453,0.0024951524,0.0037772232,0.002237987
5167581.IV.ZCCA..HH,1,0.998985,0.99876046,0.9992964,0.99912447,0.9987017,0.9980044,0.9989699
5180911.IV.ASQU..HH,1,0.9991429,0.99905306,0.99830675,0.99901843,0.9983895,0.9987571,0.99875474
5180911.IV.BRIS..HH,1,0.99865425,0.9982493,0.99835926,0.9976641,0.9967811,0.9980247,0.99871373
5180911.IV.SFI..EH,1,0.9982948,0.9974464,0.9989581,0.9979931,0.99836534,0.9983176,0.9972379
5183581.GU.POPM..HH,1,0.99725205,0.995719,0.9978551,0.9967386,0.99646264,0.99478996,0.9975762
5193511.IV.OSSC..HH,0,0.0589006,0.024255436,0.014884317,0.027188445,0.007953924,0.00647179,0.023529384
5207311.GU.EQUI..HH,1,0.9982364,0.99820805,0.99458015,0.99729973,0.9977851,0.99510205,0.9981811
5211111.GU.GRAM..HH,0,0.0026465848,0.0029205338,0.0010268253,0.003796172,0.0012451469,0.0016748967,0.001997263
5211111.MN.VLC..HH,1,0.99505866,0.9970572,0.9958331,0.9953283,0.99468166,0.99252266,0.99746454
5229451.IV.CRMI..HH,1,0.9976216,0.99699783,0.999127,0.9984037,0.9961467,0.9951344,0.998014
5229451.IV.FNVD..HH,1,0.99711704,0.99648005,0.9944547,0.99546224,0.9959281,0.99518967,0.9970143
5229451.IV.MTCR..EH,0,0.0035300576,0.0052034925,0.0011989607,0.0038771124,0.0016170919,0.002956602,0.003455247
5229451.IV.SEI..HH,1,0.99898916,0.9983298,0.99932873,0.99877745,0.9987412,0.9980531,0.9986545
5229891.IV.MTCR..EH,1,0.9888088,0.990763,0.9901682,0.9820004,0.9887399,0.9663717,0.9867531
5229891.IV.ZCCA..HH,1,0.9951155,0.9923832,0.9897168,0.9911849,0.9939318,0.98703706,0.99422425
5234911.IV.RUFI..EH,0,0.04261109,0.026985358,0.039274532,0.035680503,0.017688794,0.044115398,0.016505064
5258001.IV.ZCCA..HH,1,0.99811554,0.99684393,0.99867815,0.99781954,0.99725974,0.99620014,0.9982674
5258181.IV.MTCR..EH,0,0.002552643,0.0016170033,0.0050773504,0.003204434,0.0019054582,0.0025147337,0.001297858
5258181.GU.POPM..HH,1,0.99868673,0.9986123,0.99815696,0.9985322,0.9972651,0.9968701,0.9987608
5258321.IV.BDI..HH,1,0.99851197,0.998133,0.9993709,0.9978765,0.99807113,0.9984493,0.99709356
5258321.GU.CARD..HH,1,0.9972632,0.9931467,0.9970475,0.9959559,0.99367625,0.99570674,0.99627906
5258321.IV.ERBM..EH,0,0.0033746166,0.0045927474,0.0036726326,0.0043735076,0.0027865057,0.0032429767,0.0041702744
5258321.IV.MTCR..EH,0,0.0024482277,0.002488494,0.0014874395,0.0025527196,0.0017044587,0.0014870925,0.0024958884
5258321.IV.MTRZ..HH,0,0.042918153,0.02434949,0.028949225,0.02787615,0.017741658,0.016205207,0.023560934
5258321.GU.POPM..HH,1,0.9990233,0.99847835,0.99915254,0.99890995,0.998485,0.99777347,0.99853635
5259471.MN.VLC..HH,1,0.99181116,0.9955114,0.97525054,0.9930045,0.9912923,0.9896796,0.99617106
5259471.IV.ZCCA..HH,1,0.9987049,0.9990113,0.99731064,0.99853384,0.9981675,0.9980938,0.99842656
5262171.GU.MAIM..HH,0,0.009957545,0.010284899,0.008845523,0.015920319,0.01090615,0.010457903,0.0140531575
5262351.IV.BRIS..HH,1,0.99277145,0.99295324,0.99509877,0.9942106,0.9899592,0.9903617,0.9952527
5262351.IV.CAFI..HH,1,0.55596334,0.6570376,0.43958816,0.52277404,0.49672645,0.5334948,0.44841424
5262351.GU.CARD..HH,1,0.9964598,0.9957866,0.993551,0.99627954,0.9916011,0.99381196,0.9965585
5262351.IV.CRMI..HH,1,0.9791861,0.9873197,0.9700272,0.97151923,0.9808427,0.9781877,0.9854452
5262351.IV.CSNT..HH,0,0.012989201,0.011947036,0.008086269,0.012635784,0.011272423,0.0057345647,0.0180326
5262351.GU.EQUI..HH,1,0.8582106,0.8545378,0.954768,0.84183955,0.89770555,0.8693739,0.91525656
5262351.IV.ERBM..EH,0,0.2093996,0.18148436,0.114762835,0.15333943,0.20085004,0.28703207,0.27185965
5262351.IV.FNVD..HH,0,0.0027375785,0.004521715,0.0012086079,0.003810848,0.0015784304,0.001658853,0.0030489552
5262351.GU.GRAM..HH,1,0.99873334,0.99872667,0.9991283,0.9983169,0.99778867,0.9978921,0.9988919
5262351.GU.MAIM..HH,1,0.9979182,0.9980482,0.99817526,0.99862015,0.99594754,0.99678755,0.99795973
5262351.IV.MSSA..HH,1,0.9955829,0.99512994,0.9941777,0.99634105,0.9925574,0.9893323,0.994056
5262351.IV.MTRZ..HH,0,0.0025231505,0.0038146295,0.002982683,0.0028699276,0.0021124994,0.0029858893,0.0034958974
5262351.IV.PARC..HH,1,0.99762446,0.99664176,0.9976284,0.996931,0.99580634,0.996375,0.9968238
5262351.IV.PII..HH,1,0.9981115,0.99776816,0.9965372,0.9977982,0.9965249,0.9964933,0.9976803
5262351.IV.PLMA..HH,0,0.056887142,0.09185734,0.13825397,0.051895194,0.06592326,0.074982576,0.03644434
5262351.IV.RUFI..EH,0,0.24855241,0.1788335,0.2516367,0.29259846,0.13269737,0.19370027,0.25745764
5262351.IV.SFI..EH,0,0.014685091,0.01558271,0.019112429,0.012780167,0.013896817,0.01196014,0.012206862
5262351.MN.VLC..HH,1,0.99760914,0.997259,0.99756783,0.9977526,0.99498403,0.99682754,0.99734735
5263331.IV.MTCR..EH,1,0.9951225,0.9899372,0.99219453,0.9883839,0.98631465,0.9869219,0.99670875
5263331.GU.POPM..HH,1,0.99858487,0.99840975,0.99862623,0.99849594,0.99832445,0.9984255,0.9986609
5263331.IV.ZCCA..HH,1,0.9984092,0.99904805,0.99895895,0.99827147,0.99711215,0.9980556,0.9988417
5263581.IV.BDI..HH,1,0.99753124,0.99621683,0.99163634,0.997127,0.99386793,0.99271226,0.9962669
5263581.MN.VLC..HH,1,0.9934962,0.995037,0.9944661,0.99599093,0.9930473,0.9928582,0.99573696
5263931.IV.ASQU..HH,1,0.98624253,0.9872247,0.9796808,0.9887434,0.98288697,0.98980695,0.98685884
5263931.IV.ERBM..EH,0,0.0048327455,0.005564537,0.0059028845,0.0059417505,0.0042092893,0.005047327,0.0042027384
5263931.IV.FNVD..HH,0,0.0035206354,0.004216775,0.0014238424,0.0045781517,0.0021389155,0.0024657394,0.0039945617
5263931.GU.GRAM..HH,0,0.23348765,0.26347625,0.052165806,0.2459572,0.29517058,0.04967961,0.40246946
5263931.GU.MAIM..HH,1,0.99751854,0.9972555,0.9977514,0.996411,0.99439776,0.99584275,0.9968689
5263931.IV.MTCR..EH,1,0.99860555,0.99824,0.9989722,0.9985348,0.99696106,0.99761283,0.9982034
5263931.IV.OSSC..HH,1,0.99538064,0.995557,0.9950158,0.99579215,0.99426794,0.9939056,0.99512476
5263931.IV.PII..HH,1,0.9970291,0.9956228,0.9965475,0.99631566,0.99212974,0.994159,0.99698263
5263931.GU.POPM..HH,1,0.99793506,0.997766,0.9989826,0.9957624,0.99264246,0.99612266,0.99833125
5263931.MN.VLC..HH,0,0.002270714,0.0047965185,0.0013724712,0.002655233,0.0031239411,0.0025246572,0.0016600674
5263931.IV.ZCCA..HH,1,0.9995871,0.9988696,0.9995223,0.9990651,0.9989504,0.99820185,0.9991309
5264221.IV.BDI..HH,1,0.99844104,0.9982072,0.9986451,0.9990281,0.99768555,0.99709177,0.99810886
5264221.IV.ERBM..EH,1,0.9889536,0.98685515,0.9903746,0.98552173,0.9836031,0.98452765,0.98606086
5264221.IV.FNVD..HH,0,0.13348386,0.09310883,0.11852508,0.1571336,0.068548284,0.054535102,0.08998046
5264221.IV.MTCR..EH,1,0.9963813,0.99547017,0.9971317,0.9931653,0.9922042,0.98593396,0.9962788
5264221.IV.PII..HH,0,0.0014980428,0.00181977,0.0014030066,0.0016795916,0.0016441185,0.0021090866,0.0013673068
5264221.GU.POPM..HH,1,0.996977,0.9977069,0.9980198,0.9977835,0.99718094,0.9953601,0.997366
5264221.IV.RUFI..EH,1,0.9897209,0.9911662,0.9870924,0.9877108,0.98542154,0.9772077,0.99155045
5264221.MN.VLC..HH,0,0.0032209728,0.0045403987,0.0031110072,0.0040672934,0.0036656077,0.0040532346,0.0028448945
5264221.IV.ZCCA..HH,1,0.9993344,0.99898916,0.9994006,0.99912745,0.9990258,0.99823284,0.9989196
5264461.IV.ASQU..HH,1,0.3461029,0.52034813,0.22715032,0.4891175,0.40674946,0.41067576,0.380574
5264461.IV.BDI..HH,1,0.99082464,0.99333316,0.9916402,0.99051017,0.9729856,0.98099065,0.98012114
5264461.IV.CSNT..HH,1,0.98856467,0.9858996,0.98908037,0.98154193,0.9805824,0.97543097,0.9886036
5264461.IV.ERBM..EH,1,0.9934048,0.9911374,0.9940795,0.98980427,0.9858042,0.982874,0.99470156
5264461.IV.FNVD..HH,0,0.028695568,0.05827785,0.020411614,0.050694592,0.028612943,0.034206025,0.045834254
5264461.IV.MTCR..EH,0,0.19126692,0.21680067,0.18505166,0.19445945,0.18008146,0.14056319,0.19349179
5264461.IV.PII..HH,1,0.7843879,0.7918122,0.7259637,0.8052418,0.7266818,0.7868674,0.87367046
5264461.GU.POPM..HH,0,0.10330957,0.069669805,0.14337774,0.11584087,0.08135559,0.093033604,0.0595083
5264461.MN.VLC..HH,1,0.9959472,0.9934284,0.99605286,0.9950235,0.9876368,0.99501,0.99677855
5264461.IV.ZCCA..HH,1,0.997795,0.9972638,0.99864,0.9967223,0.99704945,0.9970714,0.99729687
5264681.IV.MTCR..EH,1,0.99720037,0.9977106,0.99780446,0.9973596,0.99788207,0.9966479,0.99832565
5264681.IV.ZCCA..HH,1,0.99918336,0.99829274,0.99945253,0.9984541,0.99848443,0.9982243,0.99860674
5266191.IV.ASQU..HH,0,0.0057270364,0.005903508,0.007380465,0.007119561,0.0052033197,0.008167396,0.010208876
5266191.IV.ATPI..EH,1,0.99885976,0.9985266,0.99819404,0.99861157,0.998089,0.99805367,0.998995
5266191.IV.BDI..HH,1,0.99844605,0.9974439,0.998982,0.9962213,0.99736136,0.9979721,0.99694604
5266191.IV.CRE..HH,1,0.99783534,0.99785113,0.99794143,0.9975406,0.99679095,0.9967955,0.99804795
5266191.IV.ERBM..EH,0,0.0024060153,0.0031083492,0.0036989755,0.0036028002,0.002951695,0.0032444876,0.0029844572
5266191.IV.FNVD..HH,0,0.0021930283,0.0035084463,0.0015567895,0.002830611,0.0012535566,0.0023744758,0.0016357959
5266191.GU.MAIM..HH,1,0.9982015,0.997881,0.99810493,0.99824226,0.99526054,0.9965905,0.99758947
5266191.IV.PII..HH,1,0.992246,0.9898629,0.9909615,0.9847148,0.98436666,0.9904975,0.99223584
5266191.GU.POPM..HH,1,0.9971156,0.9963967,0.9961396,0.99039453,0.99114144,0.99244726,0.99576604
5266191.IV.SEI..HH,1,0.9930161,0.9908503,0.9931813,0.98166394,0.9881563,0.9851377,0.98970735
5266191.MN.VLC..HH,0,0.003146413,0.0055812113,0.0019165322,0.006268236,0.002482521,0.0036231948,0.003479381
5266191.IV.ZCCA..HH,1,0.9993013,0.9991334,0.9994547,0.99905103,0.99813604,0.99778134,0.99856454
5266581.IV.BDI..HH,0,0.053158484,0.040805567,0.019296257,0.025528511,0.019741986,0.02817197,0.039544273
5266581.IV.FNVD..HH,0,0.0015366145,0.002387649,0.0012904537,0.0022731686,0.0019145984,0.002690158,0.0013182114
5266581.MN.VLC..HH,0,0.0021701562,0.003959482,0.0016802512,0.0034781017,0.002899512,0.0019643595,0.00302283
5266871.IV.ZCCA..HH,1,0.99892396,0.9987477,0.99950707,0.9988883,0.9990018,0.9990067,0.99875176
5267951.IV.BDI..HH,1,0.9984003,0.9978668,0.9987155,0.9983846,0.99719065,0.9982508,0.99827325
5267951.IV.FNVD..HH,0,0.0044836123,0.006669828,0.0037766045,0.006752565,0.004147929,0.0038654064,0.004934507
5267951.IV.MTCR..EH,1,0.99933547,0.9988625,0.9992612,0.9988838,0.9985257,0.9984883,0.99921906
5267951.IV.RUFI..EH,1,0.9978897,0.9976736,0.99756205,0.99659854,0.99628973,0.9950212,0.9980878
5267951.MN.VLC..HH,0,0.0058290996,0.005903755,0.0016655291,0.006452806,0.004697476,0.0059682503,0.004285255
5267951.IV.ZCCA..HH,1,0.9991917,0.99894804,0.99883145,0.998985,0.9987452,0.9982399,0.99923646
5269511.IV.ZCCA..HH,1,0.9971487,0.9967996,0.997759,0.9970831,0.9968988,0.99599385,0.99704117
5270631.IV.BDI..HH,1,0.99668413,0.9940147,0.99564797,0.99540824,0.99131596,0.9942333,0.9953302
5270631.IV.BRIS..HH,1,0.99652904,0.99487066,0.99215734,0.9936685,0.9902084,0.9907452,0.9955272
5270631.GU.CARD..HH,0,0.006888366,0.0059882496,0.0048005674,0.0040733786,0.005971943,0.0037673765,0.0045281826
5270631.IV.ERBM..EH,0,0.047323268,0.057467304,0.030455442,0.047312405,0.017514981,0.023555724,0.02628611
5270631.IV.FNVD..HH,0,0.0019181207,0.0035642984,0.0017090972,0.0030956857,0.0017235383,0.001980857,0.0017514786
5270631.GU.MAIM..HH,1,0.9967296,0.99622154,0.9959662,0.9964987,0.9923254,0.99482274,0.99649507
5270631.IV.MTRZ..HH,0,0.023383623,0.022954859,0.007039022,0.025048371,0.019561049,0.020330245,0.019918645
5270631.IV.SEI..HH,1,0.9978824,0.9987198,0.99806875,0.99755174,0.9969223,0.99787116,0.99883753
5270631.MN.VLC..HH,0,0.0017634856,0.0021368607,0.0013247858,0.0023931845,0.002226943,0.0020382118,0.0017525135
5270631.IV.ZCCA..HH,1,0.99546534,0.9956696,0.9843954,0.993192,0.9844433,0.98195755,0.9946904
