traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict0,y_predict2,y_predict3,y_predict4
5958351.IV.PLMA..HH,0,0.004661137,0.007745034,0.0028804236,0.00394211,0.005757994,0.004973361,0.004935952
5970641.IV.ASQU..HH,1,0.9925874,0.99231637,0.994875,0.993164,0.9877366,0.98921096,0.99300224
5970641.IV.CAFI..HH,1,0.9983323,0.99754924,0.99882895,0.9987153,0.9969398,0.99596953,0.9983321
5970641.IV.FROS..HH,0,0.0044915625,0.0015966067,0.0027353624,0.0039695995,0.0019372883,0.0012281062,0.0017552235
5970641.IV.OSSC..HH,1,0.99881727,0.9990404,0.99906546,0.9987833,0.99796414,0.9970427,0.99898297
5970641.IV.TRIF..HH,1,0.9988673,0.9978575,0.99923456,0.9985476,0.9981651,0.9974612,0.99800533
5971261.IV.RAVA..EH,0,0.0020893428,0.0020758742,0.00087072334,0.0014319638,0.00084851845,0.00090985576,0.0014216589
5972051.IV.RAVA..EH,1,0.9664646,0.9713911,0.944987,0.9732545,0.95255524,0.94073474,0.9606856
5972211.IV.FIU..EH,0,0.060777444,0.056062795,0.38962662,0.07836188,0.04912666,0.080299236,0.048995942
5972211.IV.TEOL..HH,1,0.9968682,0.9956201,0.9983614,0.99718434,0.99504,0.996051,0.9969796
5972921.GU.CARD..HH,1,0.9981863,0.9978593,0.99294174,0.99714404,0.9968765,0.9968765,0.99821293
5972921.GU.MAIM..HH,1,0.99877125,0.9988852,0.9983134,0.99914765,0.9983773,0.99833447,0.999204
5975471.IV.BOB..HH,1,0.9986284,0.9981388,0.99844474,0.997894,0.9977621,0.9971096,0.9988819
5975471.GU.GORR..HH,1,0.99876803,0.998326,0.9988595,0.9984378,0.99783164,0.9980934,0.99833447
5975531.IV.BDI..HH,1,0.9980445,0.9977198,0.9976659,0.9978917,0.99685377,0.99724704,0.99750143
5984871.IV.PRMA..HH,0,0.001671412,0.0015944989,0.0007505757,0.0022527697,0.001943604,0.0013168042,0.0016294623
5991561.IV.BDI..HH,1,0.99829787,0.9986902,0.9992182,0.99829227,0.9974554,0.9981579,0.9982509
5991561.IV.MTCR..EH,0,0.003988808,0.0056944834,0.001588815,0.004113864,0.004787482,0.003670313,0.003006299
5991561.IV.ZCCA..HH,1,0.99796474,0.9979114,0.99792683,0.99758565,0.9969363,0.9962682,0.9983058
5993871.IV.BOB..HH,0,0.0123553565,0.0150465565,0.009627426,0.017667621,0.005454671,0.009469665,0.01173023
5993871.GU.EQUI..HH,1,0.008762932,0.007584326,0.0053227195,0.010044609,0.008667033,0.014193627,0.004836088
5993871.GU.GORR..HH,1,0.9980227,0.99800545,0.9987741,0.99790347,0.9978689,0.9977639,0.9979139
5993871.GU.GRAM..HH,1,0.7392402,0.66813624,0.6886399,0.5511603,0.5902427,0.693133,0.6411648
5993871.IV.MSSA..HH,1,0.957598,0.93883765,0.95212144,0.9633399,0.9750206,0.96580416,0.9678171
5993871.GU.PCP..HH,0,0.009420039,0.014592374,0.01391092,0.012155493,0.01453538,0.010952649,0.019646255
5998451.IV.CAVE..HH,0,0.0019295986,0.0026906878,0.0018264644,0.0035691657,0.0021872958,0.0021619133,0.002349679
5998451.MN.VLC..HH,1,0.9978885,0.99686325,0.9983053,0.998355,0.99608386,0.99672514,0.9963707
5999731.IV.MPPT..EH,1,0.9948061,0.99529856,0.99743325,0.9944502,0.9957528,0.99322283,0.99613416
5999731.IV.RUFI..EH,1,0.9965216,0.9934674,0.9931289,0.9914329,0.9899805,0.9840285,0.9944745
6012891.GU.CARD..HH,1,0.99844354,0.99857163,0.99696016,0.99733377,0.99759847,0.99776495,0.99872345
6012891.MN.VLC..HH,1,0.9977337,0.99832374,0.9968855,0.9981579,0.99565095,0.99620605,0.9984908
6012891.IV.ZCCA..HH,1,0.9991184,0.99872726,0.9993674,0.99874496,0.99857795,0.9982998,0.99842846
6027821.IV.CELB..HH,1,0.9789711,0.98073006,0.9531531,0.9809089,0.9852996,0.95239276,0.99015933
6039271.GU.CARD..HH,1,0.9967539,0.9895107,0.9823461,0.9939061,0.9865841,0.98840904,0.9938473
6058311.IV.ASQU..HH,1,0.99767,0.99694914,0.9958697,0.9975689,0.9957366,0.9955771,0.99734443
6058311.IV.CAFI..HH,1,0.9968829,0.99646926,0.9972084,0.99776626,0.9963393,0.9945879,0.9975212
6058311.IV.CASP..HH,1,0.99075353,0.9926819,0.9820841,0.9877577,0.98822683,0.9842263,0.9900175
6058311.IV.CSNT..HH,1,0.99837375,0.99874383,0.99868745,0.99850804,0.9973436,0.9966433,0.9989598
6058311.IV.FROS..HH,1,0.99924266,0.9991535,0.9993259,0.9992712,0.9988426,0.9984029,0.99936277
6058311.GU.MAIM..HH,1,0.99540895,0.99554414,0.9892762,0.9947871,0.988165,0.98692316,0.99561137
6058311.IV.MAON..HH,1,0.9963444,0.99582005,0.9961778,0.99598604,0.9948414,0.9947942,0.9964281
6058311.IV.OSSC..HH,1,0.99869114,0.99869174,0.99923766,0.9984444,0.99806315,0.9952252,0.99892896
6058651.IV.BDI..HH,0,0.0070503335,0.007422967,0.0031240392,0.012580843,0.0045344136,0.0051386696,0.009411838
6058651.GU.CARD..HH,0,0.0035799434,0.0035342267,0.0029187803,0.00827614,0.0030949616,0.0023820174,0.0078077065
6058651.IV.CSNT..HH,0,0.0021654002,0.0032318775,0.0015603306,0.0026620505,0.0018657285,0.0022401006,0.0013197139
6058651.GU.MAIM..HH,0,0.0011931481,0.0015012695,0.0010614597,0.0015463688,0.0012522902,0.0013612093,0.0012394205
6058651.IV.OSSC..HH,0,0.002657426,0.00360893,0.0021561629,0.0034852403,0.0022514744,0.0023954143,0.0027827832
6058651.IV.PII..HH,0,0.0035534392,0.003268128,0.0015876542,0.0049415524,0.0017679359,0.0022018766,0.0025012577
6058651.IV.PRMA..HH,1,0.33261448,0.31279156,0.098510966,0.19770348,0.4127839,0.08739074,0.3849378
6058651.IV.RUFI..EH,0,0.0038029044,0.0041070185,0.0016733101,0.004690193,0.002200473,0.0031404123,0.0036729537
6058651.IV.ZCCA..HH,1,0.9975575,0.9977471,0.99766505,0.9962125,0.99727064,0.9965257,0.9967405
6061461.IV.ZCCA..HH,1,0.9985006,0.9979241,0.99897075,0.9965017,0.9956365,0.99658597,0.9984022
6068821.IV.APPI..EH,0,0.0009124986,0.0010372304,0.0020578925,0.0016138954,0.0013395854,0.001849144,0.0011807267
6068821.IV.ARCI..HH,1,0.9972791,0.9948719,0.99222493,0.994493,0.9943336,0.9912203,0.9961492
6068821.IV.ASQU..HH,1,0.9993098,0.998985,0.9990803,0.999213,0.99845684,0.9982882,0.9989191
6068821.IV.ATCC..EH,1,0.9984946,0.99837565,0.9967848,0.99793065,0.998059,0.99747247,0.99810326
6068821.IV.ATMI..HH,1,0.88055646,0.8262859,0.8800896,0.7561851,0.87840503,0.90327126,0.9114073
6068821.IV.ATTE..HH,0,0.0037974417,0.008438459,0.010737888,0.011077795,0.0063719368,0.0103970235,0.009213726
6068821.IV.BADI..EH,0,0.009360872,0.010141247,0.00433114,0.0064078793,0.0073694936,0.0077009727,0.012035452
6068821.IV.BRIS..HH,1,0.9968702,0.9976699,0.99219924,0.99617827,0.9967828,0.995233,0.9973514
6068821.IV.CAFI..HH,0,0.0016627595,0.002798974,0.0047408575,0.0044625252,0.0031001063,0.0037321069,0.003168436
6068821.GU.CARD..HH,0,0.0017153298,0.0021673888,0.0015396212,0.002446179,0.0017919452,0.0020459879,0.0016799681
6068821.NI.CLUD..HH,1,0.9800379,0.98939264,0.9445554,0.9883123,0.9865383,0.9878891,0.98806584
6068821.IV.CRE..HH,1,0.9971834,0.9970739,0.9970849,0.99789375,0.995214,0.996902,0.9978411
6068821.IV.CSNT..HH,0,0.0025702738,0.0035481213,0.0008247033,0.0032576385,0.0013206456,0.001974712,0.0014509796
6068821.IV.CTI..HH,0,0.0015768231,0.0019085801,0.0026328405,0.00213345,0.0020417522,0.0023803127,0.0023290364
6068821.GU.EQUI..HH,0,0.0015068738,0.0018672574,0.0017582872,0.0024334788,0.0026020168,0.0024388002,0.0022189852
6068821.IV.FIR..HH,1,0.999124,0.9991774,0.99906224,0.99895453,0.9985915,0.9978071,0.9991748
6068821.IV.FROS..HH,1,0.9975701,0.9977464,0.9989931,0.99595225,0.99393386,0.9977107,0.9956697
6068821.GU.GRAM..HH,0,0.0009835665,0.0011383811,0.0021520413,0.0019687694,0.0014618789,0.0016659691,0.0010603908
6068821.IV.LMD..HH,1,0.99905497,0.9991841,0.9987859,0.99927837,0.9979081,0.9984712,0.99895227
6068821.IV.MABI..HH,0,0.0017055894,0.0024129786,0.0038646131,0.0036770098,0.0027551071,0.002788364,0.0033140492
6068821.GU.MAIM..HH,0,0.0011614652,0.0011215819,0.0013337306,0.0013645666,0.0009493772,0.0010749113,0.0012629379
6068821.IV.MPPT..EH,1,0.99903464,0.99890256,0.9991493,0.9990281,0.99816614,0.99813807,0.9991721
6068821.IV.MTCR..EH,0,0.0023712746,0.004188194,0.0021997448,0.0031685203,0.0026605572,0.0028260641,0.0033206472
6068821.IV.MTRZ..HH,1,0.94946855,0.9081287,0.96623594,0.92400694,0.9552394,0.96711373,0.952039
6068821.IV.PLMA..HH,0,0.0018089156,0.0018683698,0.0028756424,0.0024845612,0.0017970804,0.0025231878,0.0014224423
6068821.GU.PZZ..HH,0,0.008282154,0.012706875,0.008279424,0.010598918,0.009767813,0.007902236,0.006089987
6068821.IV.ROVR..HH,0,0.0011957678,0.0009970963,0.0026653265,0.0015590801,0.0017129977,0.0014981683,0.0016794548
6068821.IV.RSM2..HH,1,0.99430037,0.9924305,0.99359375,0.99413526,0.9942222,0.99438196,0.99607545
6068821.IV.RUFI..EH,1,0.98891824,0.95828104,0.9882548,0.9721472,0.9673913,0.8839635,0.97817206
6068821.IV.SACS..HH,0,0.0060316413,0.007043546,0.012443803,0.010697487,0.009340439,0.010840576,0.024381327
6068821.IV.SALO..HH,0,0.0006644584,0.0007672021,0.001637928,0.0010238664,0.001001065,0.0012455793,0.00047509695
6068821.IV.SEI..HH,1,0.99768054,0.9974433,0.99914956,0.9982533,0.99675614,0.995764,0.9972608
6068821.IV.TEOL..HH,0,0.0016326584,0.0022107922,0.0011447269,0.0013898523,0.0013518821,0.0014886183,0.0013207147
6068821.IV.TRIF..HH,1,0.9984712,0.9987471,0.99835026,0.99880946,0.99688953,0.9978544,0.9982804
6068821.NI.VARN..HH,0,0.00077408284,0.0007776146,0.0012154643,0.0010269457,0.00091750047,0.0010642214,0.00067926844
6068931.IV.CSNT..HH,0,0.0022089216,0.0025884248,0.004164191,0.003233093,0.002220865,0.0026263238,0.001306279
6068931.IV.RUFI..EH,1,0.9943997,0.993658,0.9934755,0.99442285,0.9918498,0.97565246,0.99522334
6074621.IV.ASQU..HH,0,0.006433252,0.0051582623,0.0036299075,0.0050924085,0.00414497,0.0037669044,0.0047017406
6074621.IV.BRIS..HH,1,0.98070484,0.9752417,0.98291504,0.9668481,0.97740424,0.96419054,0.9882847
6074621.IV.LMD..HH,1,0.98291516,0.98623407,0.9556535,0.96866465,0.9768862,0.97166866,0.97946954
6074621.IV.MTRZ..HH,1,0.9962288,0.99582726,0.9970657,0.99484503,0.9928006,0.9922949,0.99569845
6074621.IV.OSSC..HH,1,0.9841562,0.9813787,0.9818382,0.97789234,0.9579945,0.9753528,0.96153057
6074621.IV.SFI..EH,0,0.004671313,0.0057689943,0.0027082015,0.0048314086,0.004802236,0.004074775,0.004325889
6074621.IV.TEOL..HH,1,0.9961993,0.9936242,0.99255896,0.98886824,0.99164796,0.9897239,0.9926928
6079421.IV.ASQU..HH,0,0.0022240998,0.002677175,0.004042247,0.0039155195,0.0031800459,0.0026960853,0.001889832
6079421.IV.LMD..HH,0,0.20972222,0.3869751,0.057226073,0.4451333,0.36268058,0.15731584,0.22562249
6079421.IV.MPPT..EH,1,0.9976113,0.9975835,0.9963527,0.99761766,0.9969363,0.99647456,0.99777657
6079421.IV.MTCR..EH,1,0.99708015,0.99331176,0.9970265,0.99474937,0.9874297,0.99137247,0.99552
6079421.IV.MTRZ..HH,0,0.0017656517,0.0018625978,0.0007332577,0.002397611,0.0012906491,0.0013713979,0.00066629355
6079421.IV.PARC..HH,1,0.95704114,0.9566099,0.955816,0.9424163,0.9210896,0.9229737,0.95012707
6079421.IV.SEI..HH,0,0.0053886552,0.0050627,0.0025790366,0.004624627,0.0026065365,0.0038398781,0.0021377301
6079421.IV.SFI..EH,0,0.0062927287,0.0044442867,0.007604095,0.0079636,0.005613469,0.0044801957,0.0055994783
6080011.IV.BDI..HH,1,0.9975696,0.99650383,0.99847716,0.9969078,0.9970156,0.9969183,0.9966133
6080011.IV.MTCR..EH,1,0.9969214,0.99708265,0.9977775,0.9939892,0.99115354,0.9919722,0.99714774
6080011.MN.VLC..HH,0,0.0029455435,0.0032604889,0.0029360738,0.0042496547,0.0027777161,0.002947893,0.0038255758
6080011.IV.ZCCA..HH,1,0.9990652,0.99918896,0.9989586,0.99874854,0.99848014,0.99856,0.9992513
6080811.IV.ASQU..HH,0,0.003626731,0.004668403,0.00435884,0.004303685,0.0033433214,0.0031343605,0.0041155876
6080811.IV.SEI..HH,0,0.0072358535,0.007751956,0.0017857772,0.008532604,0.0024913424,0.0050511067,0.0034301174
6080861.IV.BOB..HH,1,0.9986821,0.9978344,0.9987698,0.99832064,0.99697506,0.9980849,0.99782556
6080861.GU.GORR..HH,0,0.0054600043,0.008036061,0.008657255,0.009756712,0.0075151147,0.0044045644,0.009825513
6080861.GU.GRAM..HH,0,0.0041977866,0.0048436346,0.0021193912,0.007300842,0.004527095,0.0030469645,0.0040148785
6080861.IV.MSSA..HH,0,0.0045223073,0.0053688744,0.0059050866,0.00722568,0.0050506997,0.005559779,0.0037545396
6080861.MN.VLC..HH,1,0.9969131,0.99674594,0.99539477,0.9957196,0.9951933,0.9961124,0.99747485
6081131.IV.ARCI..HH,0,0.01011444,0.01391175,0.0066296253,0.011253651,0.010549354,0.0076683317,0.010902405
6081131.IV.ASQU..HH,1,0.98252,0.9757553,0.9714006,0.96648985,0.9496367,0.9582878,0.9840274
6081131.IV.ATPI..EH,1,0.9978073,0.99707186,0.9980453,0.9962591,0.99535096,0.99570197,0.9962568
6081131.IV.CSNT..HH,0,0.0054514897,0.0044583175,0.0028025524,0.010509075,0.00586192,0.005064076,0.004642491
6081131.IV.FROS..HH,1,0.99858403,0.998162,0.99880433,0.9978695,0.99784946,0.9976647,0.99830234
6081131.IV.MPPT..EH,0,0.02318765,0.02089979,0.027459916,0.026746625,0.027154218,0.014891142,0.02648914
6081131.IV.OSSC..HH,0,0.007382678,0.016642988,0.008295492,0.012911489,0.005317025,0.0075003696,0.0077248584
6081131.IV.PARC..HH,0,0.0069594346,0.013082213,0.009723727,0.011445472,0.007090568,0.0054521104,0.0030228056
6081131.IV.RUFI..EH,1,0.9977387,0.99707747,0.9982816,0.9977557,0.9961016,0.99620616,0.99658775
6081131.IV.SSP9..EH,1,0.994894,0.9910581,0.9965623,0.99276733,0.99433386,0.9953453,0.9932308
6081131.IV.TRIF..HH,1,0.9964378,0.9964114,0.9963547,0.9970891,0.99584645,0.993739,0.99648905
6090101.GU.CARD..HH,0,0.0038522407,0.0049142675,0.011294244,0.008031952,0.005274409,0.0044037406,0.0023542575
6090101.GU.EQUI..HH,1,0.99929833,0.9992818,0.9987783,0.99917406,0.99856573,0.99852777,0.9989711
6090101.GU.GRAM..HH,0,0.0041682385,0.006726808,0.005252978,0.0074846894,0.0027208698,0.002993556,0.0029429556
6090101.MN.VLC..HH,1,0.9974954,0.9970023,0.99778557,0.9974274,0.99598795,0.9966709,0.99775404
6090531.IV.ASQU..HH,0,0.0027000124,0.0034023148,0.0028665576,0.0027612178,0.0023322452,0.0024159336,0.0021747104
6090531.IV.BRIS..HH,1,0.9862942,0.9879176,0.9846763,0.98477674,0.9770871,0.98122656,0.9897238
6090531.IV.LMD..HH,1,0.9957996,0.9952419,0.9958177,0.99602556,0.99427104,0.99360704,0.9931867
6090531.IV.MTRZ..HH,1,0.9940143,0.9846854,0.9938839,0.98909956,0.98977405,0.9845591,0.989562
6090531.IV.SFI..EH,0,0.0010339346,0.001612963,0.0009754216,0.0017422173,0.00109913,0.0011447972,0.0013913494
6094421.IV.ZCCA..HH,1,0.997721,0.9979219,0.9975902,0.99757534,0.9967056,0.99655557,0.99779934
6094601.IV.ZCCA..HH,1,0.9993793,0.999335,0.99934953,0.9991875,0.99895847,0.9983358,0.99942917
6096491.IV.ASQU..HH,1,0.9887267,0.98492116,0.9892047,0.9851171,0.9752192,0.9846256,0.99155915
6096611.IV.BDI..HH,1,0.9960717,0.9940977,0.9917766,0.994779,0.9945357,0.9917412,0.99161315
6096611.IV.MTCR..EH,0,0.034524888,0.022326764,0.014431823,0.02240801,0.023194082,0.013870214,0.037930995
6096611.IV.ZCCA..HH,0,0.0015949392,0.002578687,0.001190453,0.002065412,0.0019215965,0.001489094,0.0020591845
6101831.IV.SEI..HH,1,0.99748164,0.99800783,0.99625635,0.9976509,0.99766576,0.9970536,0.9982071
6111111.IV.BDI..HH,1,0.9988721,0.9990803,0.9988116,0.99857414,0.99802977,0.9981786,0.99888974
6111111.MN.VLC..HH,1,0.9975212,0.9966691,0.99497765,0.9957618,0.9959351,0.9952195,0.9971404
6112181.IV.BRIS..HH,1,0.9968238,0.9975859,0.98929286,0.99777204,0.9976307,0.99552274,0.9982393
6112181.IV.LMD..HH,1,0.99594325,0.9965139,0.99125177,0.9965082,0.99670887,0.9936615,0.99684095
6112181.IV.SEI..HH,0,0.002238984,0.00322001,0.004414382,0.002880418,0.003065965,0.002948291,0.000997866
6117471.IV.PRMA..HH,0,0.053597067,0.029076044,0.02404505,0.04727122,0.040788997,0.0218846,0.057253733
6117971.IV.ASQU..HH,1,0.99879587,0.9990246,0.99826545,0.9989159,0.99829215,0.9984092,0.99927276
6117971.IV.BRIS..HH,1,0.9984805,0.9982889,0.998223,0.9979736,0.9980064,0.9969303,0.99810314
6117971.IV.LMD..HH,1,0.9964625,0.9957919,0.9985617,0.9969458,0.99458045,0.997274,0.997241
6117971.IV.RUFI..EH,1,0.9971535,0.997726,0.9984505,0.9945246,0.9938712,0.99660337,0.9976882
6127131.IV.BDI..HH,1,0.985892,0.9842768,0.96541834,0.9746464,0.98265725,0.9693868,0.97954327
6127131.IV.MTCR..EH,0,0.0030551592,0.002096596,0.004287109,0.0031129152,0.0018867996,0.0015407526,0.0014523185
6130721.IV.FNVD..HH,1,0.99172807,0.99327236,0.98698306,0.9907884,0.98653036,0.9843621,0.9955973
6130721.IV.SEI..HH,1,0.9948784,0.9944306,0.99428684,0.99224573,0.99436235,0.9953206,0.9953042
6131011.IV.SEI..HH,1,0.99806494,0.9985942,0.9955907,0.9970355,0.9979437,0.9973532,0.9977633
6139341.IV.SEI..HH,1,0.9990101,0.9983925,0.9991204,0.99889225,0.9981956,0.99882287,0.999003
6148601.IV.PLMA..HH,1,0.9979842,0.9987651,0.99777126,0.99820375,0.99708873,0.99835664,0.9974366
6150531.IV.ZCCA..HH,1,0.9980889,0.99670804,0.9989023,0.9977076,0.99731064,0.997757,0.99771935
6150631.IV.BDI..HH,1,0.9991967,0.9991535,0.9987896,0.9989957,0.9991684,0.998546,0.9991941
6150631.IV.FNVD..HH,0,0.0020277884,0.0018807361,0.0014840807,0.003961113,0.0010792157,0.001534937,0.0019402169
6150631.IV.LMD..HH,0,0.0022937995,0.0029864316,0.0023284678,0.002211237,0.001391501,0.0017619502,0.0020281842
6150631.IV.MPPT..EH,0,0.001707244,0.0019483828,0.001045015,0.0021300612,0.0007940703,0.0010426388,0.0008694482
6150631.IV.MTCR..EH,0,0.0025807237,0.0040302416,0.0014084538,0.003015464,0.0018211581,0.0020617573,0.0028451583
6150631.IV.RUFI..EH,0,0.003015798,0.0043498552,0.0016269526,0.0036956894,0.0018928265,0.0021993103,0.0022852556
6150631.MN.VLC..HH,1,0.99905473,0.9988661,0.99857557,0.9984962,0.9981521,0.9978987,0.9992487
6150631.IV.ZCCA..HH,1,0.9982293,0.99800533,0.9925672,0.9958496,0.9966067,0.9962948,0.997712
6152091.GU.GRAM..HH,0,0.0017280079,0.001978419,0.002479414,0.0021324707,0.0018878488,0.0020828072,0.0021227328
6173921.IV.MTCR..EH,0,0.002031979,0.0011296968,0.0013344866,0.0016666126,0.00063863554,0.00071373075,0.0011199729
6173921.IV.ZCCA..HH,1,0.98775464,0.98972845,0.9706763,0.95922875,0.9872323,0.9864144,0.98232275
6174281.IV.APPI..EH,0,0.001977363,0.0027770016,0.0023472456,0.0024137762,0.0015397208,0.001638378,0.0018638108
6174281.IV.CAVE..HH,1,0.99901354,0.9987864,0.9990458,0.9970902,0.99667704,0.9963385,0.9990822
6174281.IV.CRE..HH,1,0.9972783,0.9965509,0.9948996,0.9971825,0.99604744,0.9952181,0.9974064
6174281.IV.CSNT..HH,1,0.9953654,0.99685305,0.9933975,0.9962607,0.99603266,0.9957253,0.9972154
6174281.IV.CTI..HH,0,0.0014288321,0.0019865818,0.0022930412,0.0020347734,0.0020153862,0.0019178414,0.00143457
6174281.ST.DOSS..HH,0,0.0009374607,0.0009715271,0.0010538272,0.0010207322,0.0009751683,0.000956365,0.0006538193
6174281.ST.GAGG..HH,0,0.0014619221,0.0017282406,0.002369121,0.0018871778,0.0019063106,0.0019669104,0.0015011779
6174281.GU.GRAM..HH,1,0.97743374,0.96056914,0.9731958,0.9706622,0.959535,0.9778242,0.9825957
6174281.SI.MOSI..HH,0,0.0035243963,0.005205336,0.0059210383,0.0063428697,0.0078050843,0.008670796,0.004819218
6174281.IV.RAVA..EH,0,0.004359676,0.0044332496,0.0027307812,0.0043911003,0.0022901031,0.0040350677,0.0045230184
6174281.IV.ROVR..HH,0,0.00087465224,0.0010229216,0.0013828836,0.0014217123,0.0013885101,0.0013084114,0.0007125913
6174281.IV.SFI..EH,0,0.0046222773,0.004672437,0.005953515,0.0053065037,0.005317312,0.0046355426,0.0059777116
6174281.IV.TEOL..HH,0,0.0012975439,0.0019209775,0.0013704748,0.0016575702,0.0013826801,0.0012277898,0.0015639472
6174281.NI.VARN..HH,0,0.0013845835,0.0011968041,0.0024099627,0.001559362,0.0016976867,0.0017769252,0.0017937381
6174281.IV.ZCCA..HH,1,0.9983261,0.99884135,0.99782085,0.9985812,0.99787414,0.99791616,0.9988778
6177771.IV.BDI..HH,1,0.99493164,0.9979081,0.9949334,0.9972084,0.9954561,0.9950376,0.9974491
6177771.IV.ROVR..HH,1,0.99726796,0.9976094,0.99622935,0.99641126,0.9944031,0.99448085,0.9980155
6182211.IV.BDI..HH,1,0.9984074,0.9979121,0.9993424,0.9984849,0.99793434,0.99763453,0.9988084
6182211.IV.FNVD..HH,0,0.004632954,0.004841477,0.0027472274,0.0054194406,0.0034160821,0.003058631,0.0037056066
6182211.IV.MTCR..EH,1,0.9990037,0.9994031,0.99950016,0.99860966,0.99907553,0.99904495,0.99908805
6182211.MN.VLC..HH,0,0.0010541637,0.0013202778,0.0012070236,0.002049098,0.0011375938,0.0012634486,0.0011641113
6182211.IV.ZCCA..HH,1,0.9995328,0.9992786,0.9995079,0.999445,0.99902415,0.9984269,0.99955815
6182401.IV.BDI..HH,0,0.005083427,0.005531066,0.013912398,0.005411443,0.01449793,0.011819969,0.006561992
6182401.GU.GRAM..HH,0,0.93650556,0.9390578,0.9697524,0.93000317,0.93014693,0.95030206,0.94797456
6209991.IV.PLMA..HH,1,0.9883287,0.9865333,0.98644406,0.9809147,0.98643583,0.9832197,0.98428196
6214181.GU.MAIM..HH,0,0.0009826458,0.0010753497,0.001010359,0.0017233603,0.001075151,0.00094384316,0.0005936773
6222621.IV.BDI..HH,1,0.999094,0.9992022,0.9979044,0.9989095,0.9984634,0.99876285,0.9989567
6222621.IV.ZCCA..HH,1,0.99675155,0.9965952,0.9983551,0.99735284,0.99512887,0.9934083,0.9970208
6225241.IV.BDI..HH,1,0.99926716,0.99927455,0.99876523,0.99906605,0.99891233,0.9981775,0.99936384
6225241.IV.MTCR..EH,0,0.0030734816,0.0029675162,0.009421646,0.00411478,0.0031507052,0.0051545957,0.0033619537
6225241.MN.VLC..HH,0,0.08412972,0.07117417,0.11894698,0.06059116,0.090185516,0.079557076,0.07435022
6225571.IV.BDI..HH,1,0.99774444,0.9972146,0.99883336,0.99719787,0.99567986,0.9964275,0.99759054
6225571.IV.FNVD..HH,0,0.0014047888,0.0017930553,0.0011837116,0.0020199644,0.0011155822,0.0025210597,0.0007414543
6225571.GU.GRAM..HH,1,0.99311584,0.98604685,0.9863599,0.9853918,0.99202406,0.9824426,0.98888177
6225571.IV.MTCR..EH,0,0.034027573,0.018227814,0.016535548,0.024346897,0.0076896525,0.011142711,0.009075114
6225571.IV.MTRZ..HH,0,0.014415711,0.01707,0.0067246286,0.016848633,0.014473661,0.011063794,0.014172493
6225571.IV.RUFI..EH,0,0.01147594,0.014866896,0.00732977,0.014243433,0.014454393,0.0094641335,0.01822545
6225571.IV.ZCCA..HH,1,0.9973327,0.99639434,0.9991386,0.9974547,0.99438393,0.99665606,0.9975781
6234051.IV.BDI..HH,1,0.9984909,0.9974542,0.99898547,0.9978154,0.9975473,0.99782276,0.9982502
6234051.IV.FNVD..HH,0,0.0013382928,0.0027847718,0.00074903376,0.0019217911,0.0011521374,0.0019046158,0.0009895737
6234051.IV.MTCR..EH,1,0.9980427,0.99825376,0.99865735,0.99806553,0.9971149,0.9973181,0.9978411
6234051.MN.VLC..HH,0,0.002977816,0.0026902324,0.0023790766,0.0025616335,0.0039837854,0.0032198173,0.0034913952
6234051.IV.ZCCA..HH,1,0.99883693,0.9988524,0.9979146,0.99856144,0.9983746,0.9978654,0.99887663
6240791.IV.MPPT..EH,0,0.01892048,0.015648924,0.005034599,0.010783041,0.009056363,0.009312533,0.0084934225
6240791.IV.MTCR..EH,1,0.99595153,0.99662447,0.99628925,0.99530196,0.99515367,0.9931466,0.9968052
6240791.IV.PII..HH,1,0.99628913,0.9960318,0.9919727,0.9960872,0.99497414,0.9924279,0.99706984
6240791.IV.RUFI..EH,0,0.0017361597,0.0015580991,0.0019347131,0.002057354,0.0027475278,0.0016596935,0.0010170625
6242561.IV.BRIS..HH,0,0.0014052023,0.0016878229,0.001192284,0.0016740742,0.001171091,0.0013626004,0.0011182005
6263751.IV.BDI..HH,1,0.99782443,0.99799275,0.9989843,0.99751866,0.9955512,0.9963378,0.99804425
6263751.IV.FNVD..HH,0,0.00096219924,0.0014031047,0.001223644,0.0017611302,0.0010496345,0.0019941593,0.00062616135
6263751.IV.ZCCA..HH,1,0.9986767,0.9979518,0.99879384,0.9984547,0.99747247,0.9959383,0.99841857
6263921.IV.BRIS..HH,1,0.9987502,0.9987715,0.99866295,0.9987099,0.99784875,0.99870014,0.99885905
6263921.IV.FROS..HH,1,0.9978484,0.9959312,0.99861467,0.99816185,0.99553996,0.99741346,0.99649966
6263921.IV.PARC..HH,1,0.9970086,0.99533147,0.9978719,0.99796426,0.9958916,0.9953969,0.9977223
6263921.IV.RUFI..EH,1,0.94646627,0.9653887,0.87827003,0.957251,0.9284947,0.8547771,0.92764056
6267371.IV.BDI..HH,1,0.9982284,0.9981002,0.9984326,0.9982869,0.99529296,0.9960896,0.99832135
6267371.IV.FNVD..HH,0,0.0041518314,0.005110853,0.0025048412,0.003914965,0.0027747892,0.003566084,0.0032486953
6267371.IV.MTCR..EH,0,0.010505293,0.004117208,0.005217417,0.005774278,0.002882762,0.0022184732,0.0031299626
6267371.IV.PII..HH,0,0.02679837,0.038486596,0.007539113,0.050898198,0.067162424,0.021270638,0.01665961
6267371.IV.SFI..EH,1,0.98664385,0.98741454,0.99382704,0.98919034,0.9798313,0.9855828,0.98711336
